ds,y
2017-05-06,181.04166666666666
2017-05-07,177.41666666666666
2017-05-08,164.125
2017-05-09,151.49999999999997
2017-05-10,144.41666666666666
2017-05-11,138.83333333333331
2017-05-12,133.0
2017-05-13,135.875
2017-05-14,131.375
2017-05-15,119.83333333333333
2017-05-16,108.0
2017-05-17,104.16666666666666
2017-05-18,121.875
2017-05-19,152.125
2017-05-20,172.70833333333331
2017-05-21,172.91666666666666
2017-05-22,166.83333333333331
2017-05-23,189.41666666666666
2017-05-24,240.125
2017-05-25,279.79166666666663
2017-05-26,298.4583333333333
2017-05-27,326.4583333333333
2017-05-28,353.33333333333326
2017-05-29,352.79166666666663
2017-05-30,362.95833333333326
2017-05-31,391.54166666666663
2017-06-01,423.375
2017-06-02,467.625
2017-06-03,517.0416666666666
2017-06-04,511.7916666666667
2017-06-05,454.7083333333333
2017-06-06,433.79166666666663
2017-06-07,460.16666666666663
2017-06-08,463.16666666666663
2017-06-09,456.875
2017-06-10,466.37499999999994
2017-06-11,434.41666666666663
2017-06-12,371.29166666666663
2017-06-13,340.29166666666663
2017-06-14,321.4583333333333
2017-06-15,285.0
2017-06-16,272.58333333333337
2017-06-17,280.625
2017-06-18,261.91666666666663
2017-06-19,216.04166666666666
2017-06-20,209.99999999999997
2017-06-21,231.08333333333331
2017-06-22,248.54166666666663
2017-06-23,272.2083333333333
2017-06-24,287.5833333333333
2017-06-25,272.29166666666663
2017-06-26,239.875
2017-06-27,221.41666666666663
2017-06-28,222.5
2017-06-29,252.33333333333331
2017-06-30,286.0833333333333
2017-07-01,304.54166666666663
2017-07-02,284.54166666666663
2017-07-03,243.45833333333334
2017-07-04,218.125
2017-07-05,217.125
2017-07-06,237.66666666666666
2017-07-07,267.3333333333333
2017-07-08,298.125
2017-07-09,311.0
2017-07-10,297.5833333333333
2017-07-11,281.125
2017-07-12,288.54166666666663
2017-07-13,309.125
2017-07-14,330.5
2017-07-15,359.75
2017-07-16,372.66666666666663
2017-07-17,364.04166666666663
2017-07-18,360.9583333333333
2017-07-19,360.75
2017-07-20,374.54166666666663
2017-07-21,400.5
2017-07-22,415.29166666666663
2017-07-23,398.0833333333333
2017-07-24,356.25
2017-07-25,336.16666666666663
2017-07-26,341.6666666666667
2017-07-27,348.25
2017-07-28,368.33333333333337
2017-07-29,375.2083333333333
2017-07-30,347.125
2017-07-31,314.875
2017-08-01,271.70833333333337
2017-08-02,246.12499999999997
2017-08-03,268.79166666666663
2017-08-04,296.08333333333337
2017-08-05,306.95833333333337
2017-08-06,297.70833333333337
2017-08-07,269.7083333333333
2017-08-08,237.875
2017-08-09,236.33333333333331
2017-08-10,276.875
2017-08-11,313.625
2017-08-12,337.0833333333333
2017-08-13,351.0833333333333
2017-08-14,338.2083333333333
2017-08-15,304.16666666666663
2017-08-16,286.875
2017-08-17,290.5
2017-08-18,320.5
2017-08-19,365.29166666666663
2017-08-20,379.0416666666667
2017-08-21,342.45833333333337
2017-08-22,289.08333333333326
2017-08-23,284.8333333333333
2017-08-24,309.5
2017-08-25,338.875
2017-08-26,372.25
2017-08-27,381.91666666666663
2017-08-28,366.75
2017-08-29,344.91666666666663
2017-08-30,315.2083333333333
2017-08-31,321.7083333333333
2017-09-01,358.125
2017-09-02,392.41666666666663
2017-09-03,407.04166666666663
2017-09-04,370.125
2017-09-05,329.41666666666663
2017-09-06,318.125
2017-09-07,310.5833333333333
2017-09-08,306.08333333333337
2017-09-09,319.375
2017-09-10,329.0
2017-09-11,316.04166666666663
2017-09-12,265.3333333333333
2017-09-13,220.33333333333331
2017-09-14,190.91666666666666
2017-09-15,171.20833333333331
2017-09-16,173.625
2017-09-17,163.04166666666669
2017-09-18,135.33333333333334
2017-09-20,118.79166666666666
2017-09-21,121.74999999999999
2017-09-22,130.54166666666666
2017-09-23,142.41666666666666
2017-09-24,150.16666666666666
2017-09-25,144.70833333333331
2017-09-26,135.16666666666666
2017-09-27,137.83333333333331
2017-09-28,156.41666666666666
2017-09-29,183.70833333333331
2017-09-30,207.20833333333331
2017-10-01,209.25
2017-10-02,197.0
2017-10-03,182.875
2017-10-04,166.54166666666666
2017-10-05,165.95833333333331
2017-10-06,185.58333333333331
2017-10-07,201.125
2017-10-08,200.66666666666666
2017-10-09,187.875
2017-10-10,167.66666666666666
2017-10-11,163.87499999999997
2017-10-12,168.29166666666666
2017-10-13,175.83333333333331
2017-10-14,195.41666666666666
2017-10-15,215.08333333333331
2017-10-16,217.5
2017-10-17,203.12499999999997
2017-10-18,182.75
2017-10-19,168.79166666666666
2017-10-20,171.625
2017-10-21,178.45833333333334
2017-10-22,177.95833333333331
2017-10-23,151.95833333333331
2017-10-24,129.625
2017-10-25,126.41666666666666
2017-10-26,119.29166666666666
2017-10-27,109.45833333333333
2017-10-28,107.375
2017-10-29,105.08333333333333
2017-10-30,96.41666666666666
2017-10-31,94.95833333333333
2017-11-01,95.08333333333333
2017-11-02,92.875
2017-11-03,93.83333333333333
2017-11-04,100.04166666666666
2017-11-05,97.08333333333331
2017-11-06,86.79166666666666
2017-11-07,78.91666666666666
2017-11-08,73.04166666666666
2017-11-09,69.16666666666666
2017-11-10,67.58333333333334
2017-11-11,70.16666666666666
2017-11-12,68.66666666666666
2017-11-13,63.708333333333336
2017-11-14,60.458333333333336
2017-11-15,56.16666666666667
2017-11-16,57.125
2017-11-17,63.20833333333333
2017-11-18,64.54166666666666
2017-11-19,62.45833333333333
2017-11-20,67.5
2017-11-21,75.33333333333331
2017-11-22,81.29166666666666
2017-11-23,91.66666666666666
2017-11-24,104.08333333333331
2017-11-26,110.70833333333333
2017-11-27,110.58333333333333
2017-11-28,108.41666666666666
2017-11-29,102.33333333333333
2017-11-30,108.58333333333333
2017-12-01,119.0
2017-12-02,123.04166666666667
2017-12-03,118.29166666666666
2017-12-04,106.83333333333333
